SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200305,2022-11-28T00:00:00,DEN vs. HOU,W,18.545,4,5,0.8,0,0,0.0,0,0,0.0,2,8,10,1,1,0,0,0,2,1,8,11,20.5,0,0,19.0,1,1,1,1,11,4,5,20,2,2,2,17,24,17,8,4,5,10,15,10,19,1,21,19,7,2,9,3,1,5,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200258,2022-11-22T00:00:00,DEN vs. DET,L,11.266666666666667,0,2,0.0,0,0,0.0,1,2,0.5,1,3,4,2,1,0,1,0,3,2,1,-15,10.8,0,0,9.0,1,24,24,24,27,35,21,35,2,2,2,6,4,5,16,18,20,3,15,10,5,1,29,8,35,37,23,3,1,23,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200246,2022-11-20T00:00:00,DEN @ DAL,W,33.81666666666667,4,5,0.8,0,0,0.0,0,1,0.0,2,15,17,1,1,1,0,0,2,2,8,4,31.9,0,0,28.0,1,1,1,1,1,4,5,20,2,2,2,17,20,17,8,1,1,10,15,3,19,1,21,8,7,10,1,3,1,1,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200230,2022-11-18T00:00:00,DEN @ DAL,L,20.341666666666665,3,3,1.0,0,0,0.0,0,1,0.0,4,3,7,2,3,1,1,0,2,1,6,-6,20.4,0,0,19.0,1,24,24,24,9,10,16,1,2,2,2,17,20,17,1,18,10,3,2,3,5,1,21,19,13,23,10,3,1,5,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200219,2022-11-16T00:00:00,DEN vs. NYK,L,26.0,2,4,0.5,0,0,0.0,0,2,0.0,2,6,8,2,1,0,1,0,2,3,4,10,18.6,0,0,16.0,1,24,24,24,5,16,9,31,2,2,2,17,4,17,8,6,6,3,15,10,5,1,21,3,21,4,12,3,1,14,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200196,2022-11-13T00:00:00,DEN @ CHI,W,16.983333333333334,2,2,1.0,0,0,0.0,0,1,0.0,1,2,3,2,2,0,1,0,1,2,4,-5,11.6,0,0,11.0,1,1,1,1,14,16,21,1,2,2,2,17,20,17,16,21,23,3,7,10,5,1,7,8,21,20,21,3,1,20,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200176,2022-11-11T00:00:00,DEN @ BOS,L,9.19,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,2,-5,5.0,0,0,4.0,1,24,24,24,31,27,21,31,2,2,2,17,24,17,29,38,39,24,28,10,5,34,1,27,28,20,36,3,1,37,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200160,2022-11-09T00:00:00,DEN @ IND,W,17.6,3,3,1.0,0,0,0.0,2,2,1.0,0,2,2,1,3,0,1,0,0,1,8,-1,11.9,0,0,13.0,1,1,1,1,13,10,16,1,2,2,2,2,4,1,29,21,29,10,2,10,5,1,1,19,7,16,19,3,1,18,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200154,2022-11-07T00:00:00,DEN @ SAS,W,14.05,1,2,0.5,0,0,0.0,2,2,1.0,3,5,8,1,2,0,0,0,1,2,4,-9,13.1,0,0,13.0,1,1,1,1,17,27,21,31,2,2,2,2,4,1,3,10,6,10,7,10,19,1,7,8,21,28,18,3,1,18,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200138,2022-11-05T00:00:00,DEN vs. SAS,W,16.616666666666667,5,6,0.833,0,0,0.0,0,0,0.0,2,6,8,1,1,0,0,0,3,0,10,5,20.1,0,0,19.0,1,1,1,1,15,2,2,19,2,2,2,17,24,17,8,6,6,10,15,10,19,1,29,27,3,9,11,3,1,5,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200095,2022-10-30T00:00:00,DEN @ LAL,L,12.133333333333333,2,2,1.0,0,0,0.0,1,2,0.5,2,4,6,0,0,1,2,0,2,1,5,-11,21.2,0,0,17.0,1,24,24,24,24,16,21,1,2,2,2,6,4,5,8,15,12,24,28,3,2,1,21,19,17,31,5,3,1,11,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200078,2022-10-28T00:00:00,DEN vs. UTA,W,20.533333333333335,4,6,0.667,1,1,1.0,3,6,0.5,4,9,13,1,4,0,0,0,5,4,12,11,25.1,1,0,27.0,1,1,1,1,8,4,2,26,1,1,1,1,1,5,1,3,2,10,1,10,19,1,37,1,1,2,4,1,1,2,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200064,2022-10-26T00:00:00,DEN vs. LAL,W,10.436666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,5,5,0,1,0,1,0,1,2,2,-10,10.0,0,0,9.0,1,1,1,1,29,27,31,1,2,2,2,17,24,17,29,10,17,24,15,10,5,1,7,8,28,30,26,3,1,23,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200051,2022-10-24T00:00:00,DEN @ POR,L,10.0,2,3,0.667,0,0,0.0,0,2,0.0,0,2,2,1,0,0,0,1,1,1,4,-3,7.9,0,0,7.0,1,24,24,24,30,16,16,26,2,2,2,17,4,17,29,21,29,10,28,10,19,34,7,19,21,19,32,3,1,31,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200026,2022-10-21T00:00:00,DEN @ GSW,W,13.6,4,4,1.0,0,0,0.0,1,2,0.5,3,2,5,0,2,0,1,0,1,2,9,8,16.0,0,0,16.0,1,1,1,1,19,4,9,1,2,2,2,6,4,5,3,21,17,24,7,10,5,1,7,8,5,6,16,3,1,14,1
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0022200012,2022-10-19T00:00:00,DEN @ UTA,L,6.466666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,1,0,0,-13,3.9,0,0,3.0,1,24,24,24,37,35,38,35,2,2,2,17,24,17,29,21,29,10,28,10,19,1,7,27,39,34,37,3,1,38,1
