SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200639,2023-01-13T00:00:00,DEN @ LAC,W,19.066666666666666,3,5,0.6,0,0,0.0,3,5,0.6,6,1,7,0,0,0,1,1,1,4,9,0,20.4,0,0,18.0,1,1,1,1,14,11,11,19,16,33,16,2,2,13,1,16,2,17,25,14,4,42,10,2,9,21,8,2,1,10,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200624,2023-01-11T00:00:00,DEN vs. PHX,W,19.7,6,9,0.667,1,3,0.333,2,2,1.0,0,1,1,0,0,0,1,0,1,3,15,12,19.2,0,0,19.0,1,1,1,1,12,4,3,13,3,5,9,6,8,1,32,16,31,17,25,14,4,1,10,4,2,4,9,2,1,6,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200609,2023-01-09T00:00:00,DEN vs. LAL,W,12.86,3,5,0.6,0,0,0.0,0,0,0.0,2,1,3,0,0,0,2,0,3,0,6,3,15.6,0,0,13.0,1,1,1,1,29,11,11,19,16,33,16,21,25,21,11,16,16,17,25,14,1,1,36,36,18,10,14,2,1,16,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200588,2023-01-06T00:00:00,DEN vs. CLE,W,6.683333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,0,-4,-1.0,0,0,0.0,1,1,1,1,41,39,38,39,16,15,16,21,25,21,32,35,42,17,6,14,21,1,10,15,43,35,53,2,1,47,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200579,2023-01-05T00:00:00,DEN vs. LAC,W,23.816666666666666,5,6,0.833,0,1,0.0,3,3,1.0,2,4,6,2,0,1,1,0,5,3,13,13,29.2,0,0,25.0,1,1,1,1,8,5,9,8,16,15,16,2,4,1,11,5,5,1,25,4,4,1,49,4,5,2,2,2,1,3,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200557,2023-01-02T00:00:00,DEN @ MIN,L,12.4,1,3,0.333,0,1,0.0,1,2,0.5,2,0,2,0,2,1,0,1,2,1,3,0,6.4,0,0,7.0,1,35,35,35,31,31,25,35,16,15,16,15,8,14,11,35,23,17,2,4,21,42,25,15,34,21,35,2,1,31,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200549,2023-01-01T00:00:00,DEN vs. BOS,W,12.366666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,1,0,2,5,6.2,0,0,5.0,1,1,1,1,32,31,38,1,16,33,16,21,25,21,32,16,31,17,25,14,4,1,10,36,37,7,36,2,1,38,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200522,2022-12-28T00:00:00,DEN @ SAC,L,30.916666666666668,7,9,0.778,0,1,0.0,0,0,0.0,2,1,3,0,1,1,1,1,2,1,14,2,22.6,0,0,21.0,1,35,35,35,1,2,3,10,16,15,16,21,25,21,11,16,16,17,6,4,4,42,25,15,4,14,5,2,1,4,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200514,2022-12-27T00:00:00,DEN @ SAC,W,15.333333333333334,0,3,0.0,0,1,0.0,0,0,0.0,3,3,6,0,1,0,0,1,6,1,0,2,6.2,0,0,6.0,1,1,1,1,24,39,25,39,16,15,16,21,25,21,3,9,5,17,6,14,21,42,53,15,43,14,36,2,1,32,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200497,2022-12-25T00:00:00,DEN vs. PHX,W,8.586666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,0,-9,0.0,0,0,0.0,1,1,1,1,40,39,47,39,16,33,16,21,25,21,32,35,42,17,25,14,21,1,36,15,43,44,47,2,1,47,1
