SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200653,2023-01-15T00:00:00,DEN vs. ORL,W,38.38333333333333,6,17,0.353,3,10,0.3,3,3,1.0,2,2,4,7,4,0,0,0,4,4,18,-9,29.3,0,0,32.0,1,1,1,1,10,40,26,52,20,8,47,23,31,1,5,41,26,20,6,41,13,1,62,10,38,52,48,6,2,43,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200639,2023-01-13T00:00:00,DEN @ LAC,W,39.1,8,17,0.471,4,7,0.571,4,4,1.0,3,5,8,4,3,0,0,1,0,2,24,3,36.6,0,0,40.0,1,1,1,1,7,23,26,32,10,24,10,14,18,1,3,4,3,50,13,41,13,38,1,36,19,39,30,6,2,22,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200624,2023-01-11T00:00:00,DEN vs. PHX,W,25.483333333333334,6,13,0.462,2,5,0.4,2,3,0.667,0,2,2,6,2,0,0,0,1,1,16,20,25.4,0,0,26.0,1,1,1,1,59,40,47,35,35,41,28,36,31,43,33,41,47,29,27,41,13,1,17,47,46,6,52,6,2,51,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200609,2023-01-09T00:00:00,DEN vs. LAL,W,35.55,13,29,0.448,5,9,0.556,3,4,0.75,4,3,7,4,3,2,0,1,2,2,34,3,51.4,0,0,54.0,1,1,1,1,23,2,1,36,3,15,11,23,18,35,2,32,6,50,13,5,13,38,31,36,2,39,6,6,2,2,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200588,2023-01-06T00:00:00,DEN vs. CLE,W,32.38333333333333,7,13,0.538,2,5,0.4,2,2,1.0,2,2,4,2,1,1,2,1,3,3,18,7,33.8,0,0,32.0,1,1,1,1,41,30,47,13,35,41,28,36,42,1,5,41,26,57,46,23,1,38,52,22,38,32,39,6,2,43,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200579,2023-01-05T00:00:00,DEN vs. LAC,W,21.35,7,10,0.7,4,5,0.8,0,0,0.0,0,4,4,1,0,0,0,0,2,0,18,21,24.3,0,0,27.0,1,1,1,1,63,30,59,1,10,41,3,55,56,55,33,15,26,61,58,41,13,1,31,58,38,4,54,6,2,50,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200557,2023-01-02T00:00:00,DEN @ MIN,L,35.88333333333333,6,12,0.5,1,3,0.333,1,1,1.0,1,2,3,4,2,1,0,0,0,1,14,-5,24.6,0,0,24.0,1,44,44,44,18,40,53,20,47,56,38,45,52,1,10,41,42,50,27,23,13,1,1,47,50,50,53,6,2,54,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200535,2022-12-30T00:00:00,DEN vs. MIA,W,33.55,4,9,0.444,1,3,0.333,5,5,1.0,0,2,2,6,3,0,0,0,2,2,14,-9,22.4,0,0,23.0,1,1,1,1,31,56,61,37,47,56,38,8,11,1,33,41,47,29,13,41,13,1,31,36,50,52,55,6,2,56,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200514,2022-12-27T00:00:00,DEN @ SAC,W,37.81666666666667,7,15,0.467,3,7,0.429,8,8,1.0,1,4,5,7,1,2,0,0,1,5,25,5,46.5,0,0,44.0,1,1,1,1,12,30,35,33,20,24,23,1,2,1,10,15,12,20,46,5,13,1,17,5,14,37,10,6,2,14,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200497,2022-12-25T00:00:00,DEN vs. PHX,W,43.18333333333333,7,19,0.368,5,11,0.455,7,8,0.875,0,5,5,5,3,2,1,1,0,5,26,2,45.5,0,0,47.0,1,1,1,1,1,30,14,50,3,5,22,2,2,28,33,4,12,40,13,5,5,38,1,5,9,41,12,6,2,10,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200489,2022-12-23T00:00:00,DEN vs. POR,W,39.31666666666667,9,17,0.529,3,5,0.6,4,6,0.667,0,8,8,12,3,2,0,0,2,3,25,20,55.6,1,0,52.0,1,1,1,1,6,12,26,16,20,41,7,14,8,43,33,2,3,2,13,5,13,1,31,22,14,6,2,1,2,3,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200450,2022-12-18T00:00:00,DEN vs. CHA,W,34.81666666666667,2,11,0.182,0,6,0.0,2,4,0.5,0,1,1,11,3,0,0,0,0,2,6,12,20.7,0,0,18.0,1,1,1,1,26,62,57,64,61,33,61,36,18,47,33,54,57,4,13,41,13,1,1,36,63,23,57,6,2,60,1
