SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200535,2022-12-30T00:00:00,DEN vs. MIA,W,17.873333333333335,5,5,1.0,3,3,1.0,2,2,1.0,0,0,0,3,0,1,0,0,2,2,15,9,22.5,0,0,23.0,1,1,1,1,25,4,14,1,1,10,1,4,4,1,20,42,43,3,28,6,12,1,35,4,3,6,7,2,1,6,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200522,2022-12-28T00:00:00,DEN @ SAC,L,15.316666666666666,3,4,0.75,3,4,0.75,0,0,0.0,0,0,0,2,1,0,1,0,2,1,9,-2,14.0,0,0,16.0,1,39,39,39,34,12,23,8,1,4,9,19,19,19,20,42,43,14,7,18,3,1,35,14,14,28,21,2,1,16,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200514,2022-12-27T00:00:00,DEN @ SAC,W,29.488333333333333,3,5,0.6,2,3,0.667,0,0,0.0,1,3,4,3,1,0,0,1,1,1,8,-3,16.3,0,0,17.0,1,1,1,1,3,12,14,16,6,10,12,19,19,19,4,11,8,3,7,18,12,52,21,14,17,31,17,2,1,14,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200465,2022-12-20T00:00:00,DEN vs. MEM,W,19.966666666666665,1,1,1.0,1,1,1.0,0,0,0.0,2,5,7,2,3,0,0,0,3,0,3,-4,11.4,0,0,13.0,1,1,1,1,19,25,40,1,12,32,1,19,19,19,2,3,2,14,1,18,12,1,48,27,28,37,28,2,1,21,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200450,2022-12-18T00:00:00,DEN vs. CHA,W,2.7333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-4,-1.0,0,0,0.0,1,1,1,1,51,41,50,41,28,47,28,19,19,19,20,42,43,38,7,18,12,1,1,27,41,37,57,2,1,51,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200437,2022-12-16T00:00:00,DEN @ LAL,L,2.433333333333333,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,2,3.0,0,0,4.0,1,39,39,39,53,25,40,1,12,32,1,19,19,19,20,42,43,38,28,18,12,1,1,27,28,14,44,2,1,38,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200422,2022-12-14T00:00:00,DEN vs. WAS,W,1.7333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,-3,-1.0,0,0,0.0,1,1,1,1,56,41,50,41,28,47,28,19,19,19,20,42,43,38,7,18,12,1,21,27,41,31,57,2,1,51,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200376,2022-12-08T00:00:00,DEN @ POR,W,6.566666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,0,0,-5,4.2,0,0,3.0,1,1,1,1,43,41,50,41,28,47,28,19,19,19,20,29,31,14,28,18,12,1,1,27,41,42,40,2,1,44,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200362,2022-12-06T00:00:00,DEN vs. DAL,L,6.633333333333334,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,1,2,0,0,0,1,0,0,-8,3.1,0,0,4.0,1,39,39,39,42,41,40,41,28,47,28,19,19,19,4,18,16,26,5,18,12,1,21,27,41,51,43,2,1,38,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200344,2022-12-04T00:00:00,DEN @ NOP,L,14.883333333333333,0,4,0.0,0,3,0.0,0,0,0.0,1,1,2,1,0,1,0,1,3,1,0,-10,6.9,0,0,5.0,1,39,39,39,35,41,23,41,28,10,28,19,19,19,4,29,25,26,28,6,12,52,48,14,41,55,35,2,1,37,1
