SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200376,2022-12-08T00:00:00,DEN @ POR,W,30.828333333333333,8,12,0.667,2,3,0.667,2,2,1.0,3,2,5,0,3,1,0,1,4,5,20,-13,26.0,0,0,29.0,1,1,1,1,30,14,24,17,6,17,8,36,49,1,19,55,43,62,4,17,38,25,60,14,16,65,46,12,1,29,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200362,2022-12-06T00:00:00,DEN vs. DAL,L,31.5,10,13,0.769,2,2,1.0,5,7,0.714,4,4,8,2,2,1,0,0,2,5,27,-6,40.6,0,0,41.0,1,46,46,46,25,6,17,3,6,34,1,6,11,19,12,26,16,36,15,17,38,1,31,14,6,58,17,12,1,10,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200344,2022-12-04T00:00:00,DEN @ NOP,L,37.03333333333333,7,10,0.7,1,3,0.333,4,4,1.0,1,7,8,0,1,0,0,0,3,4,19,-7,27.6,0,0,28.0,1,46,46,46,7,19,34,13,17,17,28,15,34,1,42,5,16,62,30,34,38,1,44,20,18,59,41,12,1,33,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200327,2022-12-02T00:00:00,DEN @ ATL,L,30.833333333333332,7,12,0.583,0,2,0.0,0,0,0.0,1,4,5,3,3,2,0,1,0,0,14,-1,27.5,0,0,26.0,1,46,46,46,29,19,24,35,39,34,39,60,63,60,42,26,43,24,4,4,38,25,1,68,37,52,42,12,1,42,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200320,2022-11-30T00:00:00,DEN vs. HOU,W,31.25,7,12,0.583,2,4,0.5,4,7,0.571,2,4,6,2,1,0,1,2,2,5,20,12,32.2,0,0,32.0,1,1,1,1,26,19,24,35,6,9,14,15,11,34,27,26,31,36,30,34,11,55,31,14,16,27,29,12,1,24,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200305,2022-11-28T00:00:00,DEN vs. HOU,W,13.833333333333334,2,3,0.667,0,1,0.0,0,0,0.0,1,2,3,0,2,1,0,0,4,1,4,7,8.6,0,0,9.0,1,1,1,1,68,66,68,17,39,51,39,60,63,60,42,55,59,62,15,17,38,1,60,58,67,37,67,12,1,67,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200285,2022-11-25T00:00:00,DEN @ LAC,W,27.983333333333334,12,16,0.75,2,4,0.5,3,4,0.75,5,2,7,3,1,2,2,1,4,3,29,13,52.9,0,0,49.0,1,1,1,1,54,2,8,5,6,9,14,26,34,15,6,55,22,24,30,4,3,25,60,33,3,24,4,12,1,4,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200268,2022-11-23T00:00:00,DEN @ OKC,W,37.71666666666667,10,16,0.625,4,5,0.8,7,11,0.636,5,3,8,4,1,0,2,2,1,6,31,5,51.6,0,0,51.0,1,1,1,1,5,6,8,26,1,3,5,1,2,30,6,42,16,18,30,34,3,55,14,7,2,40,5,12,1,2,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200258,2022-11-22T00:00:00,DEN vs. DET,L,28.583333333333332,7,10,0.7,1,2,0.5,2,5,0.4,3,4,7,1,3,1,1,0,3,2,17,21,29.9,0,0,30.0,1,46,46,46,48,19,34,13,17,34,14,36,27,54,19,26,22,50,4,17,11,1,44,48,26,9,35,12,1,27,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200196,2022-11-13T00:00:00,DEN @ CHI,W,25.983333333333334,4,6,0.667,1,1,1.0,4,6,0.667,0,5,5,2,1,0,0,2,2,3,13,24,21.0,0,0,21.0,1,1,1,1,57,49,62,17,17,51,1,15,17,22,56,18,43,36,30,34,38,55,31,33,40,4,56,12,1,54,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200176,2022-11-11T00:00:00,DEN @ BOS,L,30.405,6,10,0.6,1,2,0.5,4,6,0.667,3,4,7,2,0,0,0,0,3,4,17,-4,28.4,0,0,27.0,1,46,46,46,33,28,34,31,17,34,14,15,17,22,19,26,22,36,52,34,38,1,44,20,26,56,39,12,1,40,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200160,2022-11-09T00:00:00,DEN @ IND,W,34.37,5,8,0.625,1,3,0.333,7,9,0.778,4,12,16,6,5,1,1,0,2,6,18,4,47.2,1,0,45.0,1,1,1,1,12,41,50,26,17,17,28,1,5,14,12,1,1,6,1,17,11,1,31,7,21,45,8,1,1,8,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200154,2022-11-07T00:00:00,DEN @ SAS,W,29.703333333333333,3,5,0.6,0,1,0.0,3,5,0.6,2,3,5,5,0,4,1,1,1,3,9,10,37.5,0,0,29.0,1,1,1,1,40,62,65,31,39,51,39,26,27,31,27,42,43,12,52,1,11,25,14,33,61,30,22,12,1,29,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200138,2022-11-05T00:00:00,DEN vs. SAS,W,22.55,4,6,0.667,0,1,0.0,0,2,0.0,2,4,6,2,0,0,0,1,1,1,8,15,18.2,0,0,16.0,1,1,1,1,63,49,62,17,39,51,39,60,49,60,27,26,31,36,52,34,38,25,14,58,64,22,63,12,1,65,1
