SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200188,2022-11-12T00:00:00,ATL @ PHI,L,15.466666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,1,1,0,1,0,2,0,0,3,7.1,0,0,6.0,1,19,19,19,25,32,30,32,27,31,27,3,5,3,6,2,3,12,5,13,4,1,27,17,33,9,26,1,1,27,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200173,2022-11-10T00:00:00,ATL vs. PHI,W,22.655,2,4,0.5,2,4,0.5,0,0,0.0,1,3,4,0,3,0,0,0,1,1,6,11,7.8,0,0,12.0,1,1,1,1,10,11,23,11,6,16,7,3,5,3,1,2,2,27,1,13,15,1,11,2,11,6,23,1,1,13,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200162,2022-11-09T00:00:00,ATL vs. UTA,L,19.1,4,9,0.444,2,6,0.333,0,0,0.0,0,2,2,0,2,0,0,1,2,1,10,-14,10.4,0,0,14.0,1,19,19,19,16,6,3,15,6,3,13,3,5,3,6,6,7,27,2,13,15,38,27,2,7,41,15,1,1,10,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200149,2022-11-07T00:00:00,ATL vs. MIL,W,23.0,5,10,0.5,4,7,0.571,0,0,0.0,0,0,0,0,0,0,0,0,1,0,14,18,14.0,0,0,18.0,1,1,1,1,9,2,2,11,2,1,6,3,5,3,6,30,30,27,18,13,15,1,11,17,3,2,12,1,1,5,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200134,2022-11-05T00:00:00,ATL vs. NOP,W,16.376666666666665,2,7,0.286,1,6,0.167,0,0,0.0,0,1,1,0,1,2,0,0,1,0,5,-11,11.2,0,0,11.0,1,1,1,1,21,11,10,22,12,3,25,3,5,3,6,15,17,27,5,1,15,1,11,17,14,36,13,1,1,16,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200110,2022-11-02T00:00:00,ATL @ NYK,W,14.5,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,0,1,0,3,-11,7.2,0,0,7.0,1,1,1,1,27,22,23,25,12,19,13,3,5,3,6,15,17,5,18,13,15,1,11,17,23,36,25,1,1,23,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200099,2022-10-31T00:00:00,ATL @ TOR,L,23.733333333333334,5,8,0.625,2,4,0.5,0,0,0.0,0,0,0,1,0,0,1,0,2,0,12,-13,16.5,0,0,17.0,1,19,19,19,6,2,6,9,6,16,7,3,5,3,6,30,30,12,18,13,4,1,27,17,4,39,7,1,1,6,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200085,2022-10-29T00:00:00,ATL @ MIL,L,12.75,4,5,0.8,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,0,4,2,10,-1,10.0,0,0,12.0,1,19,19,19,31,6,17,5,6,19,5,3,5,3,6,30,30,27,18,13,15,1,43,1,7,18,17,1,1,13,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200070,2022-10-28T00:00:00,ATL @ DET,W,25.816666666666666,2,8,0.25,0,6,0.0,0,0,0.0,0,0,0,3,0,0,0,0,5,1,4,14,8.5,0,0,7.0,1,1,1,1,4,11,6,25,27,3,27,3,5,3,6,30,30,1,18,13,15,1,46,2,21,3,21,1,1,23,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200057,2022-10-26T00:00:00,ATL @ DET,W,22.366666666666667,1,3,0.333,0,1,0.0,0,0,0.0,0,3,3,3,1,0,0,0,1,1,2,-3,9.1,0,0,8.0,1,1,1,1,11,22,26,20,27,31,27,3,5,3,6,2,3,1,5,13,15,1,11,2,30,26,18,1,1,21,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200038,2022-10-23T00:00:00,ATL vs. CHA,L,17.23,1,7,0.143,1,5,0.2,0,0,0.0,0,0,0,0,0,0,1,0,1,1,3,-18,6.0,0,0,6.0,1,19,19,19,19,22,10,31,12,10,22,3,5,3,6,30,30,27,18,13,4,1,11,2,23,45,29,1,1,27,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200020,2022-10-21T00:00:00,ATL vs. ORL,W,20.116666666666667,3,8,0.375,3,6,0.5,0,0,0.0,0,1,1,2,0,1,0,1,2,0,9,2,16.2,0,0,17.0,1,1,1,1,15,10,6,19,4,3,7,3,5,3,6,15,17,5,18,8,15,38,27,17,9,13,9,1,1,6,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200005,2022-10-19T00:00:00,ATL vs. HOU,W,18.545,1,5,0.2,1,4,0.25,0,0,0.0,0,1,1,3,0,1,1,0,2,1,3,3,14.7,0,0,12.0,1,1,1,1,18,22,17,29,12,16,21,3,5,3,6,15,17,1,18,8,4,1,27,2,23,9,11,1,1,13,1
