SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200676,2023-01-18T00:00:00,DEN vs. MIN,W,34.833333333333336,4,6,0.667,2,2,1.0,1,2,0.5,0,1,1,2,1,3,0,1,1,2,11,18,23.2,0,0,22.0,1,1,1,1,17,26,60,7,24,65,1,32,22,45,30,46,53,31,26,4,28,70,11,21,31,8,37,1,1,35,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200667,2023-01-17T00:00:00,DEN vs. POR,W,32.083333333333336,2,9,0.222,0,3,0.0,5,5,1.0,0,1,1,3,0,3,1,1,4,4,9,16,26.7,0,0,21.0,1,1,1,1,30,58,21,71,61,49,61,1,2,1,30,46,53,21,51,4,9,70,65,4,43,13,23,1,1,38,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200653,2023-01-15T00:00:00,DEN vs. ORL,W,34.85,5,11,0.455,2,7,0.286,0,1,0.0,1,3,4,0,1,2,1,0,1,1,12,11,24.8,0,0,24.0,1,1,1,1,16,13,11,38,24,5,53,50,38,50,7,17,12,69,26,17,9,1,11,45,27,30,27,1,1,27,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200639,2023-01-13T00:00:00,DEN @ LAC,W,30.883333333333333,5,9,0.556,3,5,0.6,1,2,0.5,0,2,2,2,0,2,1,0,2,2,14,16,28.4,0,0,27.0,1,1,1,1,41,13,21,21,9,15,14,32,22,45,30,34,39,31,51,17,9,1,37,21,19,13,16,1,1,19,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200624,2023-01-11T00:00:00,DEN vs. PHX,W,26.783333333333335,5,7,0.714,4,5,0.8,1,1,1.0,0,3,3,2,0,2,0,0,1,2,15,26,27.6,0,0,28.0,1,1,1,1,66,13,44,5,4,15,5,32,38,1,30,17,27,31,51,17,28,1,11,21,11,2,20,1,1,12,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200609,2023-01-09T00:00:00,DEN vs. LAL,W,30.65,6,14,0.429,1,5,0.2,3,3,1.0,1,2,3,3,1,1,0,1,1,4,16,18,26.1,0,0,25.0,1,1,1,1,43,9,3,44,40,15,57,7,12,1,7,34,27,21,26,35,28,70,11,4,10,8,24,1,1,23,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200588,2023-01-06T00:00:00,DEN vs. CLE,W,29.9,4,7,0.571,2,4,0.5,4,4,1.0,0,1,1,2,1,0,0,0,1,3,14,15,17.2,0,0,19.0,1,1,1,1,52,26,44,15,24,31,22,2,5,1,30,46,53,31,26,60,28,1,11,10,19,22,59,1,1,45,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200579,2023-01-05T00:00:00,DEN vs. LAC,W,28.97,3,8,0.375,3,5,0.6,0,0,0.0,0,4,4,5,1,1,0,0,1,0,9,31,23.3,0,0,23.0,1,1,1,1,60,43,31,52,9,15,14,50,52,50,30,9,12,4,26,35,28,1,11,70,43,1,34,1,1,31,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200557,2023-01-02T00:00:00,DEN @ MIN,L,32.85,3,7,0.429,1,2,0.5,3,3,1.0,1,3,4,2,1,0,0,0,4,5,10,-11,16.8,0,0,17.0,1,52,52,52,26,43,44,44,40,65,22,7,12,1,7,17,12,31,26,60,28,1,65,1,39,70,61,1,1,53,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200549,2023-01-01T00:00:00,DEN vs. BOS,W,29.75,2,7,0.286,2,3,0.667,0,0,0.0,0,3,3,4,1,1,0,0,4,1,6,6,17.6,0,0,17.0,1,1,1,1,55,58,44,64,24,49,10,50,52,50,30,17,27,13,26,35,28,1,65,45,62,44,55,1,1,53,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200535,2022-12-30T00:00:00,DEN vs. MIA,W,30.216666666666665,7,7,1.0,4,4,1.0,2,2,1.0,0,2,2,2,2,0,0,0,3,2,20,7,23.4,0,0,28.0,1,1,1,1,50,3,44,1,4,31,1,17,22,1,30,34,39,31,11,60,28,1,53,21,3,41,33,1,1,12,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200522,2022-12-28T00:00:00,DEN @ SAC,L,30.933333333333334,3,7,0.429,1,3,0.333,0,0,0.0,0,3,3,3,0,3,0,0,5,2,7,6,24.1,0,0,20.0,1,52,52,52,39,43,44,44,40,49,43,50,52,50,30,17,27,21,51,4,28,1,74,21,59,44,30,1,1,41,1
